TOTAL JOIN TABLE SUMMARY:::::,,,,,,,,,,,
,,,,,,,,,,,
"	FirstValueSource = .\Instrument Errors.xlsx",,,,,,,,,,,
"	SecondValueSource = .\DNA2InstrumentErrorCodes.json",,,,,,,,,,,
ErrorCode_1,ErrorCode_2,ErrorType_1,ErrorType_2,ErrorModule,ErrorModuleSuggestions,ErrorHasMsg_1,ErrorHasMsgSuggestion_1,ErrorMsg_1,ErrorHasMsg_2,ErrorHasMsgSuggestion_2,ErrorMsg_2
ERROR_DG_DG_LOCAL_CONTROLLER_HEATER_TIMEOUT,ERROR_DG_DG_LOCAL_CONTROLLER_HEATER_TIMEOUT,ServiceCall,ServiceCall,DG,"DG,Instrument",FALSE,FALSE,,TRUE,TRUE,"A Droplet Generator error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
ERROR_DG_DG_LOCAL_CONTROLLER_THERMOCOUPLE_ERROR,ERROR_DG_DG_LOCAL_CONTROLLER_THERMOCOUPLE_ERROR,ServiceCall,ServiceCall,DG,"DG,Instrument",FALSE,FALSE,,TRUE,TRUE,"A Droplet Generator error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
ERROR_DG_DG_LOCAL_CONTROLLER_THERMOCOUPLE_1_ERROR,ERROR_DG_DG_LOCAL_CONTROLLER_THERMOCOUPLE_1_ERROR,ServiceCall,ServiceCall,DG,"DG,Instrument",FALSE,FALSE,,TRUE,TRUE,"A Droplet Generator error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
ERROR_DG_DG_LOCAL_CONTROLLER_THERMOCOUPLE_2_ERROR,ERROR_DG_DG_LOCAL_CONTROLLER_THERMOCOUPLE_2_ERROR,ServiceCall,ServiceCall,DG,"DG,Instrument",FALSE,FALSE,,TRUE,TRUE,"A Droplet Generator error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
ERROR_DG_DG_Master_DG_IN_ERROR_STATE,ERROR_DG_DG_Master_DG_IN_ERROR_STATE,ServiceCall,ServiceCall,DG,DG,FALSE,FALSE,,TRUE,TRUE,"A Droplet Generator error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
ERROR_CHASIS_HANDLER_MOTION_FAILED,ERROR_CHASIS_HANDLER_MOTION_FAILED,ServiceCall,ServiceCall,PlateHandler,PlateHandler,FALSE,FALSE,,TRUE,TRUE,"A Plate Handler error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
ERROR_TC_TC_LOCAL_CONTROLLER_TC_ERROR,ERROR_TC_TC_LOCAL_CONTROLLER_TC_ERROR,ServiceCall,ServiceCall,TC,"TC,Instrument",FALSE,FALSE,,TRUE,TRUE,"A Thermal Cycler error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
UnknownSubmoduleError,UnknownSubmoduleError,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"An instrument error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"An instrument error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
InvalidInstrumentSerialNumbers,InvalidInstrumentSerialNumbers,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"Invalid instrument serial numbers. Power cycle the instrument and try again. If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"Invalid instrument serial numbers.
 Power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
SW_DG_UnknownError,SW_DG_UnknownError,ServiceCall,ServiceCall,DG,DG,TRUE,TRUE,"A Droplet Generator error has occurred. Please allow the current runs to complete, if possible. Then power cycle the instrument and try again. If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"A Droplet Generator error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
SW_TC_UnknownError,SW_TC_UnknownError,ServiceCall,ServiceCall,TC,TC,TRUE,TRUE,"A Thermal cycler error has occurred. Please allow the current runs to complete, if possible. Then power cycle the instrument and try again. If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"A Thermal Cycler error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
SW_DR_UnknownError,SW_DR_UnknownError,ServiceCall,ServiceCall,DR,DR,TRUE,TRUE,"A Droplet Reader error has occurred. Please allow the current runs to complete, if possible. Then power cycle the instrument and try again. If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"A Droplet Reader error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
SW_PlateHandler_UnknownError,SW_PlateHandler_UnknownError,ServiceCall,ServiceCall,PlateHandler,PlateHandler,TRUE,TRUE,"A Plate Handler error has occurred. Please allow the current runs to complete, if possible. Then power cycle the instrument and try again. If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"A Plate Handler error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
SW_InboxDoor_UnknownError,SW_InboxDoor_UnknownError,ServiceCall,ServiceCall,InboxDoor,InboxDoor,TRUE,TRUE,"Power cycle the instrument, push the doors slowly in a couple of inches and power on the instrument and try again. If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"Power cycle the instrument, push the doors slowly in a couple of inches and power on the instrument and try again.
 If the issue persists, please call Bio-Rad support."
SW_OutboxDoor_UnknownError,SW_OutboxDoor_UnknownError,ServiceCall,ServiceCall,OutboxDoor,OutboxDoor,TRUE,TRUE,"Power cycle the instrument, push the doors slowly in a couple of inches and power on the instrument and try again. If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"Power cycle the instrument, push the doors slowly in a couple of inches and power on the instrument and try again.
 If the issue persists, please call Bio-Rad support."
SW_Instrument_UnknownError,SW_Instrument_UnknownError,,ServiceCall,Instrument,Instrument,TRUE,TRUE,"An Instrument error has occurred. Please allow the current runs to complete, if possible. Then power cycle the instrument and try again. If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"An instrument error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
SW_Instrument_Offline,SW_Instrument_Offline,,ServiceCall,Instrument,Instrument,TRUE,TRUE,"Instrument connection has been lost.Please power cycle the instrument and try again. If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"Instrument connection has been lost.
Please power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
SW_InvalidFwVersion,SW_InvalidFwVersion,ServiceCall,ServiceCall,Instrument,Instrument,FALSE,FALSE,,TRUE,TRUE,The controller firmware version is not compatible with this QX One software version. Please check compatibility matrix and update the QX One software and firmware accordingly.
SW_TimeoutWaitingForResponseFromFW,SW_TimeoutWaitingForResponseFromFW,,ServiceCall,Instrument,Instrument,FALSE,FALSE,,TRUE,TRUE,"An Instrument error has occurred. Please allow the current runs to complete, if possible. Then power cycle the instrument and try again. If the issue persists, please call Bio-Rad support."
SoftwareError,SoftwareError,,Warning,Instrument,Instrument,TRUE,TRUE,"Software Error, exception caught. Some data might be usable.View the Event log for recent software exceptions and report to Bio-Rad support.",TRUE,TRUE,"Software Error, exception caught. Some data might be usable.
View the Event log for recent software exceptions and report to Bio-Rad support."
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_IS_HALTED_P1,,Warning,Instrument,"RfidProbesOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_IS_HALTED_P2,,Warning,Instrument,"RfidProbesOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_IS_HALTED_E1,,Warning,Instrument,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_IS_HALTED_E2,,Warning,Instrument,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_IS_HALTED_D1,,Warning,Instrument,"RfidDrOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_MODULE_IS_HALTED_D2,,Warning,Instrument,"RfidDrOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR_P1,,Warning,Instrument,"RfidProbesOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR_P2,,Warning,Instrument,"RfidProbesOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR_E1,,Warning,Instrument,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR_E2,,Warning,Instrument,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR_D1,,Warning,Instrument,"RfidDrOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR_D2,,Warning,Instrument,"RfidDrOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG_P1,,Warning,Instrument,"RfidProbesOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG_P2,,Warning,Instrument,"RfidProbesOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG_E1,,Warning,Instrument,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG_E2,,Warning,Instrument,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG_D1,,Warning,Instrument,"RfidDrOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG_D2,,Warning,Instrument,"RfidDrOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT_P1,,Warning,Instrument,"RfidProbesOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT_P2,,Warning,Instrument,"RfidProbesOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT_E1,,Warning,Instrument,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT_E2,,Warning,Instrument,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT_D1,,Warning,Instrument,"RfidDrOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT_D2,,Warning,Instrument,"RfidDrOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT_P1,,Warning,Instrument,"RfidProbesOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT_P2,,Warning,Instrument,"RfidProbesOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT_E1,,Warning,Instrument,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT_E2,,Warning,Instrument,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT_D1,,Warning,Instrument,"RfidDrOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT_D2,,Warning,Instrument,"RfidDrOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG_P1,,Warning,Instrument,"RfidProbesOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG_P2,,Warning,Instrument,"RfidProbesOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG_E1,,Warning,Instrument,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG_E2,,Warning,Instrument,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG_D1,,Warning,Instrument,"RfidDrOil1,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_ENTRY_HOTEL_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG_D2,,Warning,Instrument,"RfidDrOil2,Inbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_MODULE_IS_HALTED_W1,,Warning,Instrument,"RfidWaste1,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_MODULE_IS_HALTED_W2,,Warning,Instrument,"RfidWaste2,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR_W1,,Warning,Instrument,"RfidWaste1,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR_W2,,Warning,Instrument,"RfidWaste2,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG_W1,,Warning,Instrument,"RfidWaste1,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG_W2,,Warning,Instrument,"RfidWaste2,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT_W1,,Warning,Instrument,"RfidWaste1,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT_W2,,Warning,Instrument,"RfidWaste2,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT_W1,,Warning,Instrument,"RfidWaste1,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT_W2,,Warning,Instrument,"RfidWaste2,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG_W1,,Warning,Instrument,"RfidWaste1,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_EXIT_HOTEL_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG_W2,,Warning,Instrument,"RfidWaste2,Outbox",FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_BFC_RFID_ERROR_MODULE_IS_HUNG,,Warning,Instrument,BottleAndFanController,FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_BFC_RFID_ERROR_MODULE_BUS_DOWN,,Warning,BottleAndFanController,BottleAndFanController,FALSE,FALSE,,TRUE,TRUE,"Chassis bottle and fan controller RFID error, module bus down"
,ERROR_CHASIS_BFC_RFID_ERROR_RESETTING_MODULE_POWER,,Warning,BottleAndFanController,BottleAndFanController,FALSE,FALSE,,TRUE,TRUE,"Chassis bottle and fan controller RFID error, resetting module power"
,ERROR_CHASIS_BFC_RFID_ERROR_RESETTING_I2C_PERIPHERAL,,Warning,BottleAndFanController,BottleAndFanController,FALSE,FALSE,,TRUE,TRUE,"Chassis bottle and fan controller RFID error, resseting I2C peripheral"
,ERROR_CHASIS_BFC_RFID_ERROR_MODULE_FAULT,,Warning,Instrument,BottleAndFanController,FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_BFC_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR,,Warning,Instrument,BottleAndFanController,FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_BFC_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG,,Warning,Instrument,BottleAndFanController,FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_BFC_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT,,Warning,Instrument,BottleAndFanController,FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_BFC_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT,,Warning,Instrument,BottleAndFanController,FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_BFC_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG,,Warning,Instrument,BottleAndFanController,FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_BFC_RFID_ERROR_MODULE_IS_HALTED,,Warning,Instrument,BottleAndFanController,FALSE,FALSE,,FALSE,FALSE,
,ERROR_CHASIS_BFC_ROTATOR_LOST_COMS,,Warning,BottleAndFanController,BottleAndFanController,FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller rotator lost communication
,ERROR_CHASIS_BFC_ROTATOR_TIMEOUT,,Warning,BottleAndFanController,BottleAndFanController,FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller rotator timeout
,ERROR_CHASIS_BFC_OIL_BOTTLE_REMOVED_WHILE_IN_USE_P1,,Warning,BottleAndFanController,"BottleAndFanController,Bottles",FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller oil bottle removed while in use P1
,ERROR_CHASIS_BFC_OIL_BOTTLE_REMOVED_WHILE_IN_USE_P2,,Warning,BottleAndFanController,"BottleAndFanController,Bottles",FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller oil bottle removed while in use P2
,ERROR_CHASIS_BFC_OIL_BOTTLE_REMOVED_WHILE_IN_USE_E1,,Warning,BottleAndFanController,"BottleAndFanController,Bottles",FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller oil bottle removed while in use E1
,ERROR_CHASIS_BFC_OIL_BOTTLE_REMOVED_WHILE_IN_USE_E2,,Warning,BottleAndFanController,"BottleAndFanController,Bottles",FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller oil bottle removed while in use E2
,ERROR_CHASIS_BFC_OIL_BOTTLE_REMOVED_WHILE_IN_USE_D1,,Warning,BottleAndFanController,"BottleAndFanController,Bottles",FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller oil bottle removed while in use D1
,ERROR_CHASIS_BFC_OIL_BOTTLE_REMOVED_WHILE_IN_USE_D2,,Warning,BottleAndFanController,"BottleAndFanController,Bottles",FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller oil bottle removed while in use D2
,ERROR_CHASIS_BFC_WASTE_BOTTLE_REMOVED_WHILE_IN_USE_W1,,Warning,BottleAndFanController,"BottleAndFanController,Bottles",FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller waste bottle removed while in use W1
,ERROR_CHASIS_BFC_WASTE_BOTTLE_REMOVED_WHILE_IN_USE_W2,,Warning,BottleAndFanController,"BottleAndFanController,Bottles",FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller waste bottle removed while in use W2
,ERROR_CHASIS_BFC_MESSAGE_DROP_DETECTED,,Warning,BottleAndFanController,BottleAndFanController,FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller message drop detected
